Territorio;Periodo;Provenienza;Arrivi Hotel;Arrivi Altro;Arrivi Totali
Verona;2018-03;Paesi esteri;86730.0;58455.0;145185.0
Verona;2018-04;Italia;126371.0;86531.0;212902.0
Verona;2018-04;Mondo;266604.0;188365.0;454969.0
Verona;2018-04;Paesi esteri;140233.0;101834.0;242067.0
Verona;2018-05;Italia;101680.0;48033.0;149713.0
Verona;2018-05;Mondo;312171.0;254599.0;566770.0
Verona;2018-05;Paesi esteri;210491.0;206566.0;417057.0
Verona;2018-06;Italia;105584.0;79716.0;185300.0
Verona;2018-06;Mondo;310591.0;271656.0;582247.0
Verona;2018-06;Paesi esteri;205007.0;191940.0;396947.0
Verona;2018-07;Italia;92553.0;53728.0;146281.0
Verona;2018-07;Mondo;348457.0;345691.0;694148.0
Verona;2018-07;Paesi esteri;255904.0;291963.0;547867.0
Verona;2018-08;Italia;110272.0;74975.0;185247.0
Verona;2018-08;Mondo;352564.0;353883.0;706447.0
Verona;2018-08;Paesi esteri;242292.0;278908.0;521200.0
Verona;2018-09;Italia;108551.0;75019.0;183570.0
Verona;2018-09;Mondo;326081.0;281488.0;607569.0
Verona;2018-09;Paesi esteri;217530.0;206469.0;423999.0
Verona;2018-10;Italia;102334.0;42494.0;144828.0
Verona;2018-10;Mondo;239627.0;133713.0;373340.0
Verona;2018-10;Paesi esteri;137293.0;91219.0;228512.0
Verona;2018-11;Italia;89457.0;30232.0;119689.0
Verona;2018-11;Mondo;135671.0;45626.0;181297.0
Verona;2018-11;Paesi esteri;46214.0;15394.0;61608.0
Verona;2018-12;Italia;100196.0;39546.0;139742.0
Verona;2018-12;Mondo;139264.0;54793.0;194057.0
Verona;2018-12;Paesi esteri;39068.0;15247.0;54315.0
Verona;2019-01;Italia;68594.0;22416.0;91010.0
Verona;2019-01;Mondo;104493.0;36543.0;141036.0
Verona;2019-01;Paesi esteri;35899.0;14127.0;50026.0
Verona;2019-02;Italia;67942.0;23414.0;91356.0
Verona;2019-02;Mondo;102992.0;37961.0;140953.0
Verona;2019-02;Paesi esteri;35050.0;14547.0;49597.0
Verona;2019-03;Italia;88828.0;33874.0;122702.0
Verona;2019-03;Mondo;153794.0;63017.0;216811.0
Verona;2019-03;Paesi esteri;64966.0;29143.0;94109.0
Verona;2019-04;Italia;119970.0;89374.0;209344.0
Verona;2019-04;Mondo;284279.0;240767.0;525046.0
Verona;2019-04;Paesi esteri;164309.0;151393.0;315702.0
Verona;2019-05;Italia;106987.0;54104.0;161091.0
Verona;2019-05;Mondo;303865.0;210210.0;514075.0
Verona;2019-05;Paesi esteri;196878.0;156106.0;352984.0
Verona;2019-06;Italia;105521.0;72671.0;178192.0
Verona;2019-06;Mondo;336265.0;324775.0;661040.0
Verona;2019-06;Paesi esteri;230744.0;252104.0;482848.0
Verona;2019-07;Italia;100594.0;57562.0;158156.0
Verona;2019-07;Mondo;355819.0;358835.0;714654.0
Verona;2019-07;Paesi esteri;255225.0;301273.0;556498.0
Verona;2019-08;Italia;120958.0;85970.0;206928.0
Verona;2019-08;Mondo;375143.0;395126.0;770269.0
Verona;2019-08;Paesi esteri;254185.0;309156.0;563341.0
Verona;2019-09;Italia;106295.0;68192.0;174487.0
Verona;2019-09;Mondo;331765.0;283465.0;615230.0
Verona;2019-09;Paesi esteri;225470.0;215273.0;440743.0
Verona;2019-10;Italia;104850.0;50320.0;155170.0
Verona;2019-10;Mondo;262757.0;167909.0;430666.0
Verona;2019-10;Paesi esteri;157907.0;117589.0;275496.0
Verona;2019-11;Italia;96537.0;42070.0;138607.0
Verona;2019-11;Mondo;140565.0;61579.0;202144.0
Verona;2019-11;Paesi esteri;44028.0;19509.0;63537.0
Verona;2019-12;Italia;95647.0;41709.0;137356.0
Verona;2019-12;Mondo;137349.0;61155.0;198504.0
Verona;2019-12;Paesi esteri;41702.0;19446.0;61148.0
Verona;2020-01;Italia;77707.0;28767.0;106474.0
Verona;2020-01;Mondo;117056.0;45680.0;162736.0
Verona;2020-01;Paesi esteri;39349.0;16913.0;56262.0
Verona;2020-02;Italia;61490.0;24976.0;86466.0
Verona;2020-02;Mondo;92572.0;42466.0;135038.0
Verona;2020-02;Paesi esteri;31082.0;17490.0;48572.0
Verona;2020-03;Italia;7878.0;3400.0;11278.0
Verona;2020-03;Mondo;9847.0;4178.0;14025.0
Verona;2020-03;Paesi esteri;1969.0;778.0;2747.0
Verona;2020-04;Italia;1168.0;820.0;1988.0
Verona;2020-04;Mondo;1362.0;882.0;2244.0
Verona;2020-04;Paesi esteri;194.0;62.0;256.0
Verona;2020-05;Italia;6637.0;4543.0;11180.0
Verona;2020-05;Mondo;7166.0;4821.0;11987.0
Verona;2020-05;Paesi esteri;529.0;278.0;807.0
Verona;2020-06;Italia;39811.0;49221.0;89032.0
Verona;2020-06;Mondo;60431.0;78822.0;139253.0
Verona;2020-06;Paesi esteri;20620.0;29601.0;50221.0
Verona;2020-07;Italia;77126.0;70957.0;148083.0
Verona;2020-07;Mondo;156216.0;185259.0;341475.0
Verona;2020-07;Paesi esteri;79090.0;114302.0;193392.0
Verona;2020-08;Italia;114519.0;110237.0;224756.0
Verona;2020-08;Mondo;238434.0;301656.0;540090.0
Verona;2020-08;Paesi esteri;123915.0;191419.0;315334.0
Verona;2020-09;Italia;83848.0;62694.0;146542.0
Verona;2020-09;Mondo;188392.0;209994.0;398386.0
Verona;2020-09;Paesi esteri;104544.0;147300.0;251844.0
Verona;2020-10;Italia;57679.0;27135.0;84814.0
Verona;2020-10;Mondo;95542.0;70218.0;165760.0
Verona;2020-10;Paesi esteri;37863.0;43083.0;80946.0
Verona;2020-11;Italia;18095.0;7069.0;25164.0
Verona;2020-11;Mondo;21566.0;8373.0;29939.0
Verona;2020-11;Paesi esteri;3471.0;1304.0;4775.0
Verona;2020-12;Italia;16754.0;6266.0;23020.0
Verona;2020-12;Mondo;19156.0;7028.0;26184.0
Verona;2020-12;Paesi esteri;2402.0;762.0;3164.0
Verona;2021-01;Italia;13894.0;4990.0;18884.0
Verona;2021-01;Mondo;16093.0;5596.0;21689.0
Verona;2021-01;Paesi esteri;2199.0;606.0;2805.0
Verona;2021-02;Italia;26007.0;10669.0;36676.0
Verona;2021-02;Mondo;29819.0;12127.0;41946.0
Verona;2021-02;Paesi esteri;3812.0;1458.0;5270.0
Verona;2021-03;Italia;21435.0;6703.0;28138.0
Verona;2021-03;Mondo;24972.0;7946.0;32918.0
Verona;2021-03;Paesi esteri;3537.0;1243.0;4780.0
Verona;2021-04;Italia;23652.0;8807.0;32459.0
Verona;2021-04;Mondo;27488.0;10399.0;37887.0
Verona;2021-04;Paesi esteri;3836.0;1592.0;5428.0
Verona;2021-05;Italia;64579.0;53575.0;118154.0
Verona;2021-05;Mondo;95229.0;111590.0;206819.0
Verona;2021-05;Paesi esteri;30650.0;58015.0;88665.0
Verona;2021-06;Italia;91831.0;88263.0;180094.0
Verona;2021-06;Mondo;181414.0;203039.0;384453.0
Verona;2021-06;Paesi esteri;89583.0;114776.0;204359.0
Verona;2021-07;Italia;115027.0;79847.0;194874.0
Verona;2021-07;Mondo;292373.0;326743.0;619116.0
Verona;2021-07;Paesi esteri;177346.0;246896.0;424242.0
Verona;2021-08;Italia;133554.0;93495.0;227049.0
Verona;2021-08;Mondo;343821.0;379542.0;723363.0
Verona;2021-08;Paesi esteri;210267.0;286047.0;496314.0
Verona;2021-09;Italia;109915.0;71314.0;181229.0
Verona;2021-09;Mondo;273481.0;265198.0;538679.0
Verona;2021-09;Paesi esteri;163566.0;193884.0;357450.0
Verona;2021-10;Italia;116482.0;65347.0;181829.0
Verona;2021-10;Mondo;208216.0;163008.0;371224.0
Verona;2021-10;Paesi esteri;91734.0;97661.0;189395.0
Verona;2021-11;Italia;79598.0;30025.0;109623.0
Verona;2021-11;Mondo;102278.0;42216.0;144494.0
Verona;2021-11;Paesi esteri;22680.0;12191.0;34871.0
Verona;2021-12;Italia;61689.0;26351.0;88040.0
Verona;2021-12;Mondo;76210.0;33219.0;109429.0
Verona;2021-12;Paesi esteri;14521.0;6868.0;21389.0
Vicenza;2008-01;Italia;27258.0;3721.0;30979.0
Vicenza;2008-01;Paesi esteri;12111.0;767.0;12878.0
Vicenza;2008-02;Italia;29234.0;4173.0;33407.0
Vicenza;2008-02;Paesi esteri;11208.0;557.0;11765.0
Vicenza;2008-03;Italia;25837.0;3256.0;29093.0
Vicenza;2008-03;Paesi esteri;11829.0;966.0;12795.0
Vicenza;2008-04;Italia;27269.0;3721.0;30990.0
Vicenza;2008-04;Paesi esteri;16337.0;1508.0;17845.0
Vicenza;2008-05;Italia;33396.0;53473.0;86869.0
Vicenza;2008-05;Paesi esteri;21949.0;2812.0;24761.0
Vicenza;2008-06;Italia;24957.0;5350.0;30307.0
Vicenza;2008-06;Paesi esteri;21339.0;1709.0;23048.0
Vicenza;2008-07;Italia;27970.0;8911.0;36881.0
Vicenza;2008-07;Paesi esteri;25082.0;3525.0;28607.0
Vicenza;2008-08;Italia;23987.0;11017.0;35004.0
Vicenza;2008-08;Paesi esteri;18884.0;3158.0;22042.0
Vicenza;2008-09;Italia;30477.0;4671.0;35148.0
Vicenza;2008-09;Paesi esteri;23284.0;2246.0;25530.0
Vicenza;2008-10;Italia;27986.0;3763.0;31749.0
Vicenza;2008-10;Paesi esteri;19201.0;1257.0;20458.0
Vicenza;2008-11;Italia;24457.0;2491.0;26948.0
Vicenza;2008-11;Paesi esteri;10639.0;664.0;11303.0
Vicenza;2008-12;Italia;28480.0;6333.0;34813.0
Vicenza;2008-12;Paesi esteri;8019.0;602.0;8621.0
Vicenza;2009-01;Italia;27551.0;5782.0;33333.0
Vicenza;2009-01;Paesi esteri;10163.0;728.0;10891.0
Vicenza;2009-02;Italia;29221.0;4576.0;33797.0
Vicenza;2009-02;Paesi esteri;9354.0;614.0;9968.0
Vicenza;2009-03;Italia;25121.0;3788.0;28909.0
Vicenza;2009-03;Paesi esteri;10360.0;974.0;11334.0
Vicenza;2009-04;Italia;24057.0;4086.0;28143.0
Vicenza;2009-04;Paesi esteri;14859.0;2013.0;16872.0
Vicenza;2009-05;Italia;26824.0;5178.0;32002.0
Vicenza;2009-05;Paesi esteri;17938.0;2104.0;20042.0
Vicenza;2009-06;Italia;23672.0;6245.0;29917.0
Vicenza;2009-06;Paesi esteri;17718.0;1987.0;19705.0
Vicenza;2009-07;Italia;26479.0;10974.0;37453.0
Vicenza;2009-07;Paesi esteri;20959.0;3134.0;24093.0
Vicenza;2009-08;Italia;23929.0;12692.0;36621.0
Vicenza;2009-08;Paesi esteri;16411.0;3245.0;19656.0
Vicenza;2009-09;Italia;28677.0;5612.0;34289.0
Vicenza;2009-09;Paesi esteri;21422.0;2066.0;23488.0
Vicenza;2009-10;Italia;26361.0;4131.0;30492.0
Vicenza;2009-10;Paesi esteri;15622.0;1224.0;16846.0
Vicenza;2009-11;Italia;22243.0;3212.0;25455.0
Vicenza;2009-11;Paesi esteri;9738.0;620.0;10358.0
Vicenza;2009-12;Italia;24577.0;7208.0;31785.0
Vicenza;2009-12;Paesi esteri;6254.0;521.0;6775.0
Vicenza;2010-01;Italia;25678.0;5424.0;31102.0
Vicenza;2010-01;Paesi esteri;9514.0;818.0;10332.0
Vicenza;2010-02;Italia;27799.0;4726.0;32525.0
Vicenza;2010-02;Paesi esteri;9103.0;728.0;9831.0
Vicenza;2010-03;Italia;24575.0;3729.0;28304.0
Vicenza;2010-03;Paesi esteri;10427.0;803.0;11230.0
Vicenza;2010-04;Italia;25042.0;3987.0;29029.0
Vicenza;2010-04;Paesi esteri;14335.0;1657.0;15992.0
Vicenza;2010-05;Italia;26150.0;4862.0;31012.0
Vicenza;2010-05;Paesi esteri;21198.0;2244.0;23442.0
Vicenza;2010-06;Italia;24396.0;5695.0;30091.0
Vicenza;2010-06;Paesi esteri;19943.0;2145.0;22088.0
Vicenza;2010-07;Italia;27750.0;11126.0;38876.0
Vicenza;2010-07;Paesi esteri;24038.0;3684.0;27722.0
Vicenza;2010-08;Italia;21560.0;11875.0;33435.0
Vicenza;2010-08;Paesi esteri;18848.0;3304.0;22152.0
Vicenza;2010-09;Italia;27998.0;5667.0;33665.0
Vicenza;2010-09;Paesi esteri;23581.0;2411.0;25992.0
Vicenza;2010-10;Italia;25215.0;3930.0;29145.0
Vicenza;2010-10;Paesi esteri;17689.0;1251.0;18940.0
Vicenza;2010-11;Italia;22041.0;2773.0;24814.0
Vicenza;2010-11;Paesi esteri;11122.0;683.0;11805.0
Vicenza;2010-12;Italia;24649.0;6466.0;31115.0
Vicenza;2010-12;Paesi esteri;7316.0;461.0;7777.0
Vicenza;2011-01;Italia;26795.0;5896.0;32691.0
Vicenza;2011-01;Paesi esteri;11132.0;787.0;11919.0
Vicenza;2011-02;Italia;26715.0;4099.0;30814.0
Vicenza;2011-02;Paesi esteri;9355.0;701.0;10056.0
Vicenza;2011-03;Italia;27220.0;4745.0;31965.0
Vicenza;2011-03;Paesi esteri;13406.0;1122.0;14528.0
Vicenza;2011-04;Italia;25112.0;4665.0;29777.0
Vicenza;2011-04;Paesi esteri;17083.0;2307.0;19390.0
Vicenza;2011-05;Italia;26833.0;4881.0;31714.0
Vicenza;2011-05;Paesi esteri;20468.0;2461.0;22929.0
Vicenza;2011-06;Italia;25325.0;6314.0;31639.0
Vicenza;2011-06;Paesi esteri;23422.0;2474.0;25896.0
Vicenza;2011-07;Italia;25809.0;10490.0;36299.0
Vicenza;2011-07;Paesi esteri;27033.0;3864.0;30897.0
Vicenza;2011-08;Italia;23066.0;11573.0;34639.0
Vicenza;2011-08;Paesi esteri;20728.0;3637.0;24365.0
Vicenza;2011-09;Italia;28801.0;6739.0;35540.0
Vicenza;2011-09;Paesi esteri;24144.0;2716.0;26860.0
Vicenza;2011-10;Italia;26252.0;4563.0;30815.0
Vicenza;2011-10;Paesi esteri;17766.0;1492.0;19258.0
Vicenza;2011-11;Italia;23151.0;3139.0;26290.0
Vicenza;2011-11;Paesi esteri;11400.0;813.0;12213.0
Vicenza;2011-12;Italia;23513.0;6325.0;29838.0
Vicenza;2011-12;Paesi esteri;7232.0;664.0;7896.0
Vicenza;2012-01;Italia;25277.0;5828.0;31105.0
Vicenza;2012-01;Paesi esteri;11712.0;901.0;12613.0
Vicenza;2012-02;Italia;24910.0;4360.0;29270.0
Vicenza;2012-02;Paesi esteri;10283.0;829.0;11112.0
Vicenza;2012-03;Italia;26609.0;5150.0;31759.0
Vicenza;2012-03;Paesi esteri;11750.0;1191.0;12941.0
Vicenza;2012-04;Italia;22408.0;4532.0;26940.0
Vicenza;2012-04;Paesi esteri;15951.0;1970.0;17921.0
Vicenza;2012-05;Italia;27265.0;4435.0;31700.0
Vicenza;2012-05;Paesi esteri;22173.0;2446.0;24619.0
Vicenza;2012-06;Italia;25446.0;7420.0;32866.0
Vicenza;2012-06;Paesi esteri;22062.0;2289.0;24351.0
Vicenza;2012-07;Italia;26600.0;11319.0;37919.0
Vicenza;2012-07;Paesi esteri;27182.0;3465.0;30647.0
Vicenza;2012-08;Italia;23424.0;12732.0;36156.0
Vicenza;2012-08;Paesi esteri;19503.0;3216.0;22719.0
Vicenza;2012-09;Italia;28970.0;6624.0;35594.0
Vicenza;2012-09;Paesi esteri;23598.0;2603.0;26201.0
Vicenza;2012-10;Italia;31418.0;4398.0;35816.0
Vicenza;2012-10;Paesi esteri;17088.0;1748.0;18836.0
Vicenza;2012-11;Italia;27379.0;4614.0;31993.0
Vicenza;2012-11;Paesi esteri;10432.0;797.0;11229.0
Vicenza;2012-12;Italia;28548.0;6835.0;35383.0
Vicenza;2012-12;Paesi esteri;7651.0;699.0;8350.0
Vicenza;2013-01;Italia;27433.0;5489.0;32922.0
Vicenza;2013-01;Paesi esteri;10749.0;971.0;11720.0
Vicenza;2013-02;Italia;26854.0;4595.0;31449.0
Vicenza;2013-02;Paesi esteri;11704.0;854.0;12558.0
Vicenza;2013-03;Italia;26996.0;4918.0;31914.0
Vicenza;2013-03;Paesi esteri;12025.0;1333.0;13358.0
Vicenza;2013-04;Italia;25328.0;4988.0;30316.0
Vicenza;2013-04;Paesi esteri;17840.0;1988.0;19828.0
Vicenza;2013-05;Italia;26507.0;4761.0;31268.0
Vicenza;2013-05;Paesi esteri;24875.0;2839.0;27714.0
Vicenza;2013-06;Italia;24379.0;6876.0;31255.0
Vicenza;2013-06;Paesi esteri;26582.0;2354.0;28936.0
Vicenza;2013-07;Italia;26608.0;11616.0;38224.0
Vicenza;2013-07;Paesi esteri;32507.0;3779.0;36286.0
Vicenza;2013-08;Italia;23429.0;13485.0;36914.0
Vicenza;2013-08;Paesi esteri;27713.0;3176.0;30889.0
Vicenza;2013-09;Italia;28402.0;6518.0;34920.0
Vicenza;2013-09;Paesi esteri;27410.0;3030.0;30440.0
Vicenza;2013-10;Italia;26401.0;4283.0;30684.0
Vicenza;2013-10;Paesi esteri;20062.0;1589.0;21651.0
Vicenza;2013-11;Italia;23517.0;3850.0;27367.0
Vicenza;2013-11;Paesi esteri;11269.0;776.0;12045.0
Vicenza;2013-12;Italia;25082.0;6416.0;31498.0
Vicenza;2013-12;Paesi esteri;8991.0;625.0;9616.0
Vicenza;2014-01;Italia;24355.0;5134.0;29489.0
Vicenza;2014-01;Paesi esteri;10639.0;945.0;11584.0
Vicenza;2014-02;Italia;26662.0;4920.0;31582.0
Vicenza;2014-02;Paesi esteri;10438.0;769.0;11207.0
Vicenza;2014-03;Italia;29263.0;6197.0;35460.0
Vicenza;2014-03;Paesi esteri;12338.0;1087.0;13425.0
Vicenza;2014-04;Italia;26742.0;5268.0;32010.0
Vicenza;2014-04;Paesi esteri;20472.0;1936.0;22408.0
Vicenza;2014-05;Italia;30271.0;5604.0;35875.0
Vicenza;2014-05;Paesi esteri;24480.0;2579.0;27059.0
Vicenza;2014-06;Italia;24397.0;5921.0;30318.0
Vicenza;2014-06;Paesi esteri;26551.0;2398.0;28949.0
Vicenza;2014-07;Italia;24468.0;9883.0;34351.0
Vicenza;2014-07;Paesi esteri;31487.0;3693.0;35180.0
Vicenza;2014-08;Italia;20917.0;10438.0;31355.0
Vicenza;2014-08;Paesi esteri;25871.0;3920.0;29791.0
Vicenza;2014-09;Italia;29462.0;6764.0;36226.0
Vicenza;2014-09;Paesi esteri;25363.0;3076.0;28439.0
Vicenza;2014-10;Italia;25690.0;4794.0;30484.0
Vicenza;2014-10;Paesi esteri;18766.0;1945.0;20711.0
Vicenza;2014-11;Italia;22369.0;3987.0;26356.0
Vicenza;2014-11;Paesi esteri;11258.0;976.0;12234.0
Vicenza;2014-12;Italia;28105.0;6516.0;34621.0
Vicenza;2014-12;Paesi esteri;8785.0;734.0;9519.0
Vicenza;2015-01;Italia;26594.0;5360.0;31954.0
Vicenza;2015-01;Paesi esteri;10437.0;1077.0;11514.0
Vicenza;2015-02;Italia;31584.0;5661.0;37245.0
Vicenza;2015-02;Paesi esteri;10560.0;783.0;11343.0
Vicenza;2015-03;Italia;29220.0;5532.0;34752.0
Vicenza;2015-03;Paesi esteri;12571.0;1243.0;13814.0
Vicenza;2015-04;Italia;30077.0;5819.0;35896.0
Vicenza;2015-04;Paesi esteri;18174.0;2049.0;20223.0
Vicenza;2015-05;Italia;32931.0;6092.0;39023.0
Vicenza;2015-05;Paesi esteri;26717.0;2730.0;29447.0
Vicenza;2015-06;Italia;25015.0;5920.0;30935.0
Vicenza;2015-06;Paesi esteri;28293.0;2518.0;30811.0
Vicenza;2015-07;Italia;29006.0;9287.0;38293.0
Vicenza;2015-07;Paesi esteri;32559.0;4110.0;36669.0
Vicenza;2015-08;Italia;23599.0;10348.0;33947.0
Vicenza;2015-08;Paesi esteri;27635.0;4199.0;31834.0
Vicenza;2015-09;Italia;29838.0;5853.0;35691.0
Vicenza;2015-09;Paesi esteri;27892.0;2880.0;30772.0
Vicenza;2015-10;Italia;28876.0;4407.0;33283.0
Vicenza;2015-10;Paesi esteri;22075.0;1606.0;23681.0
Vicenza;2015-11;Italia;25052.0;3499.0;28551.0
Vicenza;2015-11;Paesi esteri;11337.0;711.0;12048.0
Vicenza;2015-12;Italia;28581.0;5479.0;34060.0
Vicenza;2015-12;Paesi esteri;8649.0;582.0;9231.0
Vicenza;2016-01;Italia;26251.0;4779.0;31030.0
Vicenza;2016-01;Mondo;37808.0;5689.0;43497.0
Vicenza;2016-01;Paesi esteri;11557.0;910.0;12467.0
Vicenza;2016-02;Italia;31238.0;5145.0;36383.0
Vicenza;2016-02;Mondo;44125.0;5918.0;50043.0
Vicenza;2016-02;Paesi esteri;12887.0;773.0;13660.0
Vicenza;2016-03;Italia;27817.0;5294.0;33111.0
Vicenza;2016-03;Mondo;41722.0;6779.0;48501.0
Vicenza;2016-03;Paesi esteri;13905.0;1485.0;15390.0
Vicenza;2016-04;Italia;29631.0;5340.0;34971.0
Vicenza;2016-04;Mondo;48173.0;7303.0;55476.0
Vicenza;2016-04;Paesi esteri;18542.0;1963.0;20505.0
Vicenza;2016-05;Italia;30198.0;5158.0;35356.0
Vicenza;2016-05;Mondo;55602.0;8178.0;63780.0
Vicenza;2016-05;Paesi esteri;25404.0;3020.0;28424.0
Vicenza;2016-06;Italia;25671.0;6039.0;31710.0
Vicenza;2016-06;Mondo;52132.0;8665.0;60797.0
Vicenza;2016-06;Paesi esteri;26461.0;2626.0;29087.0
Vicenza;2016-07;Italia;29841.0;10398.0;40239.0
Vicenza;2016-07;Mondo;61515.0;15069.0;76584.0
Vicenza;2016-07;Paesi esteri;31674.0;4671.0;36345.0
Vicenza;2016-08;Italia;25800.0;10440.0;36240.0
Vicenza;2016-08;Mondo;51852.0;14991.0;66843.0
Vicenza;2016-08;Paesi esteri;26052.0;4551.0;30603.0
Vicenza;2016-09;Italia;33777.0;7130.0;40907.0
Vicenza;2016-09;Mondo;62215.0;10700.0;72915.0
Vicenza;2016-09;Paesi esteri;28438.0;3570.0;32008.0
Vicenza;2016-10;Italia;32018.0;4942.0;36960.0
Vicenza;2016-10;Mondo;52451.0;7205.0;59656.0
Vicenza;2016-10;Paesi esteri;20433.0;2263.0;22696.0
Vicenza;2016-11;Italia;26818.0;3573.0;30391.0
Vicenza;2016-11;Mondo;40986.0;4531.0;45517.0
Vicenza;2016-11;Paesi esteri;14168.0;958.0;15126.0
Vicenza;2016-12;Italia;29870.0;6550.0;36420.0
Vicenza;2016-12;Mondo;39999.0;7600.0;47599.0
Vicenza;2016-12;Paesi esteri;10129.0;1050.0;11179.0
Vicenza;2017-01;Italia;27086.0;5257.0;32343.0
Vicenza;2017-01;Mondo;39636.0;6348.0;45984.0
Vicenza;2017-01;Paesi esteri;12550.0;1091.0;13641.0
Vicenza;2017-02;Italia;30277.0;4731.0;35008.0
Vicenza;2017-02;Mondo;43651.0;5683.0;49334.0
Vicenza;2017-02;Paesi esteri;13374.0;952.0;14326.0
Vicenza;2017-03;Italia;31158.0;5498.0;36656.0
Vicenza;2017-03;Mondo;47013.0;6750.0;53763.0
Vicenza;2017-03;Paesi esteri;15855.0;1252.0;17107.0
Vicenza;2017-04;Italia;33541.0;6159.0;39700.0
Vicenza;2017-04;Mondo;58739.0;9431.0;68170.0
Vicenza;2017-04;Paesi esteri;25198.0;3272.0;28470.0
Vicenza;2017-05;Italia;32584.0;5523.0;38107.0
Vicenza;2017-05;Mondo;65509.0;8778.0;74287.0
Vicenza;2017-05;Paesi esteri;32925.0;3255.0;36180.0
Vicenza;2017-06;Italia;31044.0;7921.0;38965.0
Vicenza;2017-06;Mondo;62759.0;11682.0;74441.0
Vicenza;2017-06;Paesi esteri;31715.0;3761.0;35476.0
Vicenza;2017-07;Italia;33531.0;12062.0;45593.0
Vicenza;2017-07;Mondo;69000.0;17731.0;86731.0
Vicenza;2017-07;Paesi esteri;35469.0;5669.0;41138.0
Vicenza;2017-08;Italia;27599.0;11949.0;39548.0
Vicenza;2017-08;Mondo;58574.0;17214.0;75788.0
Vicenza;2017-08;Paesi esteri;30975.0;5265.0;36240.0
Vicenza;2017-09;Italia;32757.0;7564.0;40321.0
Vicenza;2017-09;Mondo;65018.0;11896.0;76914.0
Vicenza;2017-09;Paesi esteri;32261.0;4332.0;36593.0
Vicenza;2017-10;Italia;34273.0;6951.0;41224.0
Vicenza;2017-10;Mondo;62151.0;9691.0;71842.0
Vicenza;2017-10;Paesi esteri;27878.0;2740.0;30618.0
Vicenza;2017-11;Italia;32188.0;5235.0;37423.0
Vicenza;2017-11;Mondo;47416.0;6423.0;53839.0
Vicenza;2017-11;Paesi esteri;15228.0;1188.0;16416.0
Vicenza;2017-12;Italia;37232.0;9038.0;46270.0
Vicenza;2017-12;Mondo;49049.0;10279.0;59328.0
Vicenza;2017-12;Paesi esteri;11817.0;1241.0;13058.0
Vicenza;2018-01;Italia;32206.0;7216.0;39422.0
Vicenza;2018-01;Mondo;46237.0;8892.0;55129.0
Vicenza;2018-01;Paesi esteri;14031.0;1676.0;15707.0
Vicenza;2018-02;Italia;33925.0;7024.0;40949.0
Vicenza;2018-02;Mondo;49603.0;8155.0;57758.0
Vicenza;2018-02;Paesi esteri;15678.0;1131.0;16809.0
Vicenza;2018-03;Italia;37009.0;7380.0;44389.0
Vicenza;2018-03;Mondo;54310.0;9511.0;63821.0
Vicenza;2018-03;Paesi esteri;17301.0;2131.0;19432.0
Vicenza;2018-04;Italia;33139.0;8350.0;41489.0
Vicenza;2018-04;Mondo;60066.0;11576.0;71642.0
Vicenza;2018-04;Paesi esteri;26927.0;3226.0;30153.0
Vicenza;2018-05;Italia;31361.0;6378.0;37739.0
Vicenza;2018-05;Mondo;66678.0;10893.0;77571.0
Vicenza;2018-05;Paesi esteri;35317.0;4515.0;39832.0
Vicenza;2018-06;Italia;33896.0;9426.0;43322.0
Vicenza;2018-06;Mondo;65439.0;13527.0;78966.0
Vicenza;2018-06;Paesi esteri;31543.0;4101.0;35644.0
Vicenza;2018-07;Italia;34793.0;12856.0;47649.0
Vicenza;2018-07;Mondo;70529.0;19115.0;89644.0
Vicenza;2018-07;Paesi esteri;35736.0;6259.0;41995.0
Vicenza;2018-08;Italia;28327.0;13020.0;41347.0
Vicenza;2018-08;Mondo;60239.0;18607.0;78846.0
Vicenza;2018-08;Paesi esteri;31912.0;5587.0;37499.0
Vicenza;2018-09;Italia;34726.0;9354.0;44080.0
Vicenza;2018-09;Mondo;64547.0;13987.0;78534.0
Vicenza;2018-09;Paesi esteri;29821.0;4633.0;34454.0
Vicenza;2018-10;Italia;32089.0;6473.0;38562.0
Vicenza;2018-10;Mondo;58400.0;9570.0;67970.0
Vicenza;2018-10;Paesi esteri;26311.0;3097.0;29408.0
Vicenza;2018-11;Italia;29297.0;5424.0;34721.0
Vicenza;2018-11;Mondo;43952.0;6875.0;50827.0
Vicenza;2018-11;Paesi esteri;14655.0;1451.0;16106.0
Vicenza;2018-12;Italia;32928.0;8565.0;41493.0
Vicenza;2018-12;Mondo;43996.0;10025.0;54021.0
Vicenza;2018-12;Paesi esteri;11068.0;1460.0;12528.0
Vicenza;2019-01;Italia;28053.0;6997.0;35050.0
Vicenza;2019-01;Mondo;41122.0;9002.0;50124.0
Vicenza;2019-01;Paesi esteri;13069.0;2005.0;15074.0
Vicenza;2019-02;Italia;32352.0;7016.0;39368.0
Vicenza;2019-02;Mondo;45835.0;8252.0;54087.0
Vicenza;2019-02;Paesi esteri;13483.0;1236.0;14719.0
Vicenza;2019-03;Italia;31939.0;7852.0;39791.0
Vicenza;2019-03;Mondo;49088.0;9944.0;59032.0
Vicenza;2019-03;Paesi esteri;17149.0;2092.0;19241.0
Vicenza;2019-04;Italia;33357.0;7566.0;40923.0
Vicenza;2019-04;Mondo;61188.0;11778.0;72966.0
Vicenza;2019-04;Paesi esteri;27831.0;4212.0;32043.0
